,x,y,Labels,Energy,Magnetization,Temp
1361,18.053835596180296,0.9488400969237919,0,334.0,0.885,2.12
1362,9.465617203794215,-0.2197583310355551,0,246.0,0.46,2.12
1363,2.2943049095240684,-9.894494785186497,1,274.0,0.115,2.12
1364,-17.48591478302871,2.933760939653646,2,330.0,0.88,2.133
1365,18.29805475519408,2.270853838268357,0,328.0,0.895,2.133
1366,5.2829764515455695,7.466336439272685,0,212.0,0.245,2.133
1367,-0.9723173651137819,-11.305246569209109,1,272.0,0.045,2.133
1368,-18.098306278957697,3.0895753867967777,2,336.0,0.91,2.146
1369,19.68571642665876,1.6698166075468486,0,378.0,0.965,2.146
1370,2.038201831413542,6.457387971528648,1,250.0,0.085,2.146
1371,4.468843976407216,-8.185378936423444,1,276.0,0.22,2.146
1372,-18.42992704768588,1.8142127203960365,2,346.0,0.925,2.159
1373,19.28949533806634,1.632602799373941,0,362.0,0.945,2.159
1374,5.751623490842694,0.3413905589569408,1,238.0,0.275,2.159
1375,-2.5594982271168396,-10.868339134208542,1,270.0,0.125,2.159
1376,-15.919886446695045,2.3225009785339368,2,288.0,0.8,2.1719999999999997
1377,16.45680852542528,0.06624177870480258,0,312.0,0.805,2.1719999999999997
1378,8.479660468205589,-3.7591721061486463,1,248.0,0.415,2.1719999999999997
1379,0.15837445977942768,-10.090037096210487,1,270.0,0.01,2.1719999999999997
1380,-16.29665531957067,2.57494082612269,2,308.0,0.82,2.185
1381,14.522068794403577,0.8617903093753742,0,272.0,0.71,2.185
1382,2.497978495188323,0.5336596850683029,1,198.0,0.115,2.185
1383,-1.8547450513544979,-10.422307280997622,1,260.0,0.09,2.185
1384,-18.216269748370685,2.3154114477347045,2,344.0,0.915,2.198
1385,16.999085679479926,3.033459581835724,0,308.0,0.83,2.198
1386,-7.507742817871464,1.1811267370473202,1,214.0,0.385,2.198
1387,-4.9574780334711015,-10.518438429449066,1,260.0,0.245,2.198
1388,-18.214381776846906,2.700730425008898,2,342.0,0.915,2.211
1389,17.270146658293573,1.5269658860681463,0,324.0,0.845,2.211
1390,1.0192013161846842,6.5529806363239915,1,220.0,0.035,2.211
1391,2.551823431383678,-11.383602745901566,1,258.0,0.13,2.211
1392,-16.08168579009627,2.6204343681595192,2,306.0,0.81,2.224
1393,18.209433941243244,2.917698999680429,0,328.0,0.89,2.224
1394,1.629313471396026,4.64324864765793,1,252.0,0.065,2.224
1395,-2.023393642867792,-8.660100834888441,1,226.0,0.1,2.224
1396,-15.795250927622668,1.9776858543247609,2,296.0,0.795,2.237
1397,17.377887539385966,3.1425140682940715,0,310.0,0.85,2.237
1398,6.740141938631331,-0.7655639939560269,1,250.0,0.325,2.237
1399,2.701501929517182,-7.170494885703002,1,254.0,0.135,2.237
1400,-16.645501462282034,4.093373756801136,2,312.0,0.84,2.25
1401,15.83508064302394,2.98923237201415,0,328.0,0.775,2.25
1402,1.6664402729966206,4.135719521386047,1,244.0,0.07,2.25
1403,-0.7098930383807696,-9.489823344733422,1,274.0,0.035,2.25
1404,-17.8936462649697,2.9527416721641533,2,344.0,0.9,2.263
1405,17.64907712163369,4.448852270372288,0,324.0,0.86,2.263
1406,1.4248568778113342,6.865013745485419,1,196.0,0.055,2.263
1407,-3.134896305299349,-9.786138374326537,1,250.0,0.155,2.263
1408,-17.00222774700552,1.286284778585862,2,330.0,0.855,2.276
1409,18.39459585738789,2.45595566033942,0,326.0,0.9,2.276
1410,6.936068145098384,9.117803764779284,0,236.0,0.325,2.276
1411,-3.004163831301777,-8.709426670364271,1,256.0,0.15,2.276
1412,-17.008470187903676,2.5918771973075514,2,312.0,0.855,2.2889999999999997
1413,18.1035203592083,2.1263969397941005,0,328.0,0.885,2.2889999999999997
1414,3.3285795189288656,4.635129163651887,1,200.0,0.15,2.2889999999999997
1415,0.4867717038282855,-8.613135259825036,1,238.0,0.025,2.2889999999999997
1416,-15.673527099172595,3.395501465225966,2,306.0,0.79,2.302
1417,15.19356689812355,4.301869344943222,0,286.0,0.74,2.302
1418,-4.098363935326144,1.761658613594258,1,200.0,0.215,2.302
1419,-2.2885060246589077,-5.858813569190461,1,242.0,0.115,2.302
1420,-15.444746730284285,4.366437562988956,2,294.0,0.78,2.315
1421,16.883524373839734,3.2850135330172896,0,298.0,0.825,2.315
1422,-5.344831991470022,7.155377899753779,2,202.0,0.28,2.315
1423,-6.319866289474558,-8.26405344434661,1,254.0,0.315,2.315
1424,-17.56829384537343,3.8831149688326305,2,340.0,0.885,2.328
1425,17.01247389323605,4.52194999268692,0,326.0,0.83,2.328
1426,-7.4416902172537025,6.443673126504692,2,206.0,0.385,2.328
