"","X","x","y","Labels","Energy","Magnetization","Temp"
"1197907",1197906,36.8272274794881,0.993721961127128,1,1380,0.91125,2.08666666666667
"1197908",1197907,-35.6286869819715,0.314351883326943,2,1342,0.9,2.08666666666667
"1197909",1197908,-35.1285182393545,0.720926096834109,2,1322,0.8875,2.09833333333333
"1197910",1197909,35.2247188597145,0.762365908723899,1,1334,0.87125,2.09833333333333
"1197911",1197910,-33.5237889427423,-0.338753980035367,2,1316,0.8475,2.09833333333333
"1197912",1197911,34.7336209518696,-2.2926056430127,1,1326,0.85875,2.09833333333333
"1197913",1197912,-34.4314350637748,0.294114068599359,2,1318,0.87,2.11
"1197914",1197913,34.3775559875399,0.295067852246431,1,1306,0.85,2.11
"1197915",1197914,-34.5255673088963,-1.81676513127795,2,1354,0.8725,2.11
"1197916",1197915,35.47787451768,-0.456938698793166,1,1350,0.8775,2.11
"1197917",1197916,-32.5779177595391,0.7791953049034,2,1278,0.82375,2.12166666666667
"1197918",1197917,34.8759938282987,0.0728939104984398,1,1304,0.8625,2.12166666666667
"1197919",1197918,35.6765941407851,-0.855543132732343,1,1322,0.8825,2.12166666666667
"1197920",1197919,33.8303102610573,-0.490127441332786,1,1310,0.83625,2.12166666666667
"1197921",1197920,-32.724072346643,1.71227346060818,2,1264,0.8275,2.13333333333333
"1197922",1197921,35.6754651961611,0.816765059462458,1,1320,0.8825,2.13333333333333
"1197923",1197922,-33.7272628346145,-1.55725969130486,2,1288,0.8525,2.13333333333333
"1197924",1197923,-36.2763111914941,-1.19269190362225,2,1382,0.91625,2.13333333333333
"1197925",1197924,-30.2253641227544,-0.495472990841722,2,1202,0.765,2.145
"1197926",1197925,35.779757018059,-1.69668323902777,1,1328,0.885,2.145
"1197927",1197926,28.4748084623236,2.11576748333639,1,1214,0.7025,2.145
"1197928",1197927,31.0753391958827,2.28240586482305,1,1214,0.7675,2.145
"1197929",1197928,-32.330013384203,1.24838800019993,2,1270,0.8175,2.15666666666667
"1197930",1197929,34.6282926743743,-0.858911291112663,1,1300,0.85625,2.15666666666667
"1197931",1197930,34.9279916863104,-1.84166093366937,1,1284,0.86375,2.15666666666667
"1197932",1197931,-31.2323127110132,2.94532635152013,2,1278,0.79,2.15666666666667
"1197933",1197932,-32.0730134865091,-0.68362276813632,2,1226,0.81125,2.16833333333333
"1197934",1197933,33.5286765270707,0.167742474356174,1,1272,0.82875,2.16833333333333
"1197935",1197934,33.8760504163155,1.19625160604248,1,1262,0.8375,2.16833333333333
"1197936",1197935,33.5270145866801,0.341554405897385,1,1242,0.82875,2.16833333333333
"1197937",1197936,-31.6768649728954,-0.0496675712199385,2,1234,0.80125,2.18
"1197938",1197937,34.477071206869,-1.19790503446436,1,1314,0.8525,2.18
"1197939",1197938,-27.4739901915286,2.50434469765421,2,1242,0.69625,2.18
"1197940",1197939,32.8780059262027,-0.0983408987488495,1,1248,0.8125,2.18
"1197941",1197940,-31.5254137375857,-0.724975411791904,2,1218,0.7975,2.19166666666667
"1197942",1197941,35.5254536708519,0.315863684512597,1,1326,0.87875,2.19166666666667
"1197943",1197942,-33.6241129756175,-1.23453429112388,2,1244,0.85,2.19166666666667
"1197944",1197943,-28.174723385657,1.7767015641892,2,1240,0.71375,2.19166666666667
"1197945",1197944,-31.6289376623377,0.71617918792059,2,1218,0.8,2.20333333333333
"1197946",1197945,33.3750255247649,2.89422095859467,1,1300,0.825,2.20333333333333
"1197947",1197946,30.0248833500824,0.064308120786792,1,1192,0.74125,2.20333333333333
"1197948",1197947,34.2298144960504,-1.13891559144824,1,1264,0.84625,2.20333333333333
"1197949",1197948,-30.418244129837,-3.48806535940535,2,1222,0.77,2.215
"1197950",1197949,-28.270791214011,-1.91930623537514,2,1186,0.71625,2.215
"1197951",1197950,31.2304786265079,-1.42806537703369,1,1180,0.77125,2.215
"1197952",1197951,-32.9724511545461,-1.56173958847623,2,1248,0.83375,2.215
"1197953",1197952,-29.4693776526641,-2.80910822723502,2,1212,0.74625,2.22666666666667
"1197954",1197953,33.8737425718368,1.66455665850531,1,1230,0.8375,2.22666666666667
"1197955",1197954,32.7327223647863,-1.88388021834347,1,1250,0.80875,2.22666666666667
"1197956",1197955,33.8262992757695,0.267575418529704,1,1254,0.83625,2.22666666666667
"1197957",1197956,-30.5286089842597,0.703276833746782,2,1216,0.7725,2.23833333333333
"1197958",1197957,27.9311838336939,5.39756543707879,1,1196,0.68875,2.23833333333333
"1197959",1197958,33.6289364326794,-0.614282604358263,1,1282,0.83125,2.23833333333333
"1197960",1197959,-33.623433808661,0.607121516739997,2,1302,0.85,2.23833333333333
"1197961",1197960,-30.5834820617796,1.68270683027944,2,1192,0.77375,2.25
"1197962",1197961,27.2265363620782,-2.17564180299788,1,1102,0.67125,2.25
