"","X","x","y","Energy","Magnetization","Temp","Labels"
"546001",546000,-34.2994343287405,-0.0630611602035283,1438,0.93375,1.9,0
"547442",547441,40.3332124259705,-1.82935212807003,1426,0.92625,1.9,1
"548883",548882,-34.300407448191,0.589140397780535,1452,0.93375,1.9,0
"550324",550323,-34.1497759487449,-0.419737981651354,1418,0.93,1.9,0
"552001",552000,-34.752270207803,-0.434777580314544,1444,0.945,1.9,0
"553442",553441,41.0850462632759,-0.300195981845862,1458,0.945,1.9,1
"554883",554882,-34.0009011098692,0.42468356096482,1430,0.92625,1.9,0
"556324",556323,-35.1029582826044,0.488847468653942,1476,0.95375,1.9,0
"558001",558000,-33.7996904236017,0.815633121229078,1408,0.92125,1.9,0
"559442",559441,40.4828724973445,-1.70910391804721,1430,0.93,1.9,1
"560883",560882,-34.6518276859089,0.44902212125163,1446,0.9425,1.9,0
"562324",562323,-34.6514380761677,0.242670074731416,1460,0.9425,1.9,0
"564001",564000,-33.4981845573954,0.570398076232272,1404,0.91375,1.9,0
"565442",565441,41.0341439866518,-0.49030076486161,1452,0.94375,1.9,1
"566883",566882,-34.7514193143085,0.412811632646234,1460,0.945,1.9,0
"568324",568323,-35.153142801692,-0.534604483253206,1490,0.955,1.9,0
"570001",570000,-35.0029722922025,-0.724935451622254,1458,0.95125,1.9,0
"571442",571441,41.4342571123649,0.588057833924014,1472,0.95375,1.9,1
"572883",572882,-34.7017039179301,1.07921126292142,1466,0.94375,1.9,0
"574324",574323,-34.650740046439,-0.355529703930336,1454,0.9425,1.9,0
"576001",576000,-34.9531129703737,0.2741605716591,1470,0.95,1.9,0
"577442",577441,40.8338200852727,-0.615362175003415,1448,0.93875,1.9,1
"578883",578882,-35.7543639738809,-0.00386002393715429,1512,0.97,1.9,0
"580324",580323,-32.4434608873662,-0.488564640086494,1392,0.8875,1.9,0
"582001",582000,-35.0039485767129,-0.238166740160866,1472,0.95125,1.9,0
"583442",583441,40.7325945264431,-0.606648008547095,1450,0.93625,1.9,1
"584883",584882,-33.6487402275754,0.0843807221836776,1400,0.9175,1.9,0
"586324",586323,-33.3989692882515,-0.0749669414272938,1378,0.91125,1.9,0
"588001",588000,-35.2520781931963,-0.133217746364634,1490,0.9575,1.9,0
"589442",589441,41.5855903402993,-0.0261223899079724,1482,0.9575,1.9,1
"590883",590882,-34.4011234755686,0.694071022854278,1434,0.93625,1.9,0
"592324",592323,-34.5510913612941,0.843407049466568,1432,0.94,1.9,0
"594001",594000,-35.2546431311693,0.00117603595540369,1486,0.9575,1.9,0
"595442",595441,40.5332920766977,-0.255940306253276,1416,0.93125,1.9,1
"596883",596882,-34.502058446503,0.564170382072426,1434,0.93875,1.9,0
"598324",598323,-34.9030410143097,-0.654079392876153,1464,0.94875,1.9,0
"600001",600000,-34.4012588800245,-0.119572133103516,1434,0.93625,1.9,0
"601442",601441,41.6865526317628,0.175518830016866,1486,0.96,1.9,1
"602883",602882,-35.4540626531991,-0.249311344543542,1496,0.9625,1.9,0
"604324",604323,-34.0983476014648,0.20487294001173,1432,0.92875,1.9,0
"606001",606000,-34.8520764923436,0.0229785175196643,1450,0.9475,1.9,0
"607442",607441,40.4825528400192,-0.744975198600512,1424,0.93,1.9,1
"608883",608882,-33.798626224802,-0.354011914262791,1392,0.92125,1.9,0
"610324",610323,-35.7053722761881,-0.234892882930698,1508,0.96875,1.9,0
"612001",612000,-35.0520559323543,-0.416621501798619,1462,0.9525,1.9,0
"613442",613441,40.9843929949771,0.140178501155794,1448,0.9425,1.9,1
"614883",614882,-34.4997769712398,0.085892414904799,1442,0.93875,1.9,0
"616324",616323,-35.55398318063,0.261659343434545,1500,0.965,1.9,0
"618001",618000,-34.7017564593056,0.261452249600998,1456,0.94375,1.9,0
"619442",619441,40.2828989420066,0.168776500298626,1400,0.925,1.9,1
"620883",620882,-35.0039243726702,0.345360417817383,1462,0.95125,1.9,0
"622324",622323,-33.8994960846028,0.0273901707446746,1430,0.92375,1.9,0
"624001",624000,-34.0505521977736,-1.11820962737732,1430,0.9275,1.9,0
"625442",625441,40.3323844004457,-0.497853390295241,1414,0.92625,1.9,1
"626883",626882,-34.8019695270291,1.04657093281436,1452,0.94625,1.9,0
"628324",628323,-34.099025931938,-0.125308172819794,1428,0.92875,1.9,0
"630001",630000,-34.2013942301337,0.449069955645734,1438,0.93125,1.9,0
"631442",631441,40.3828985508522,0.383019923969306,1446,0.9275,1.9,1
"632883",632882,-34.2004990529268,0.00806025919768956,1422,0.93125,1.9,0
"634324",634323,-34.8010975362541,-0.255786658342428,1446,0.94625,1.9,0
"636001",636000,-34.7517177724677,0.455617134650797,1448,0.945,1.9,0
"637442",637441,41.7361188998849,0.199686707781437,1496,0.96125,1.9,1
"638883",638882,-35.0029382745394,-0.0601810366687047,1464,0.95125,1.9,0
"640324",640323,-35.0541746492109,0.164520623090762,1472,0.9525,1.9,0
"642001",642000,-34.7013867911804,-0.138436065134169,1442,0.94375,1.9,0
"643442",643441,41.1857079452083,0.17016113749817,1462,0.9475,1.9,1
"644883",644882,-34.0006826195593,-0.83486423263418,1418,0.92625,1.9,0
"646324",646323,-34.1008420892855,0.465587116362039,1434,0.92875,1.9,0
"648001",648000,-33.8509417162165,1.08207291683291,1434,0.9225,1.9,0
"649442",649441,40.1813175540929,0.435092540654014,1416,0.9225,1.9,1
"650883",650882,-35.2035349145183,-0.256369414587631,1482,0.95625,1.9,0
"652324",652323,-33.7481685041131,0.216514210313402,1412,0.92,1.9,0
"654001",654000,-34.3008005436239,-0.688254975719132,1442,0.93375,1.9,0
"655442",655441,40.0816281065347,-0.226725565035607,1422,0.92,1.9,1
"656883",656882,-34.401243328019,0.107119434220898,1430,0.93625,1.9,0
"658324",658323,-34.1987998069133,0.0643724461142234,1420,0.93125,1.9,0
"660001",660000,-34.6024505419531,0.0308885814881927,1446,0.94125,1.9,0
"661442",661441,40.3312929772605,-0.178192789600308,1436,0.92625,1.9,1
"662883",662882,-34.1002949357293,0.0772680425135171,1424,0.92875,1.9,0
"664324",664323,-35.3030519674744,0.0999052124612495,1478,0.95875,1.9,0
"666001",666000,-34.6007611972727,-0.511406706868519,1454,0.94125,1.9,0
"667442",667441,40.8826415817759,-1.45243341681425,1470,0.94,1.9,1
"668883",668882,-33.2478088543515,-1.1640199143558,1380,0.9075,1.9,0
"670324",670323,-34.5509430944616,0.127075310015125,1442,0.94,1.9,0
"672001",672000,-34.701205707447,0.912186938883281,1458,0.94375,1.9,0
"673442",673441,41.0333702090277,-0.0407831982163465,1460,0.94375,1.9,1
"674883",674882,-35.0025267717592,-0.0154142637252683,1466,0.95125,1.9,0
"676324",676323,-34.7532914802343,0.25082256257807,1450,0.945,1.9,0
"678001",678000,-34.7017653567743,0.411905220570645,1450,0.94375,1.9,0
"679442",679441,41.0853621998582,0.197168008232882,1448,0.945,1.9,1
"680883",680882,-34.4000057153409,-0.391629882472916,1434,0.93625,1.9,0
"682324",682323,-33.8474863236668,-1.14592292645648,1424,0.9225,1.9,0
"684001",684000,-34.6508765406536,-0.319078960732078,1454,0.9425,1.9,0
"685442",685441,39.6792708663304,0.0456996617880298,1382,0.91,1.9,1
"686883",686882,-33.7488513052346,0.417394592796781,1392,0.92,1.9,0
"688324",688323,-35.2541733861251,-0.0469584369080413,1480,0.9575,1.9,0
"690001",690000,-35.7043448182453,-0.278279850186868,1510,0.96875,1.9,0
"691442",691441,41.13541047593,0.806282505530363,1458,0.94625,1.9,1
"692883",692882,-35.2543722137758,0.501207405068194,1486,0.9575,1.9,0
"694324",694323,-34.55176959184,0.330331873001344,1450,0.94,1.9,0
"696001",696000,-33.6491261390793,-0.352472496110973,1432,0.9175,1.9,0
"697442",697441,41.185364760963,-0.563012778445466,1470,0.9475,1.9,1
"698883",698882,-35.1017507486916,-0.711466835418421,1472,0.95375,1.9,0
"700324",700323,-35.3531994053852,0.288914270176378,1488,0.96,1.9,0
"702001",702000,-33.7983611420352,0.175753400018294,1418,0.92125,1.9,0
"703442",703441,40.9846943250409,-0.391870759651644,1442,0.9425,1.9,1
"704883",704882,-35.0030923181594,-0.669636270501067,1472,0.95125,1.9,0
"706324",706323,-34.2007066155998,0.386329270469086,1430,0.93125,1.9,0
"708001",708000,-33.9984667388784,1.09635205027951,1466,0.92625,1.9,0
"709442",709441,41.9375018784261,0.618882708177331,1514,0.96625,1.9,1
"710883",710882,-34.4515397985535,-0.322553585754787,1442,0.9375,1.9,0
"712324",712323,-34.5003057011821,-0.536982695510801,1430,0.93875,1.9,0
"714001",714000,-34.801403351154,-0.18516221319196,1454,0.94625,1.9,0
"715442",715441,40.3820432296327,-0.215443182534949,1398,0.9275,1.9,1
"716883",716882,-34.0505269381733,0.484969617262907,1448,0.9275,1.9,0
"718324",718323,-35.2526431447582,-0.157191487567397,1480,0.9575,1.9,0
"720001",720000,-34.2010591226579,-0.643565660674176,1432,0.93125,1.9,0
"721442",721441,41.4366210110621,-0.29027819461975,1474,0.95375,1.9,1
"722883",722882,-35.0525805702575,0.288566794619634,1478,0.9525,1.9,0
"724324",724323,-34.2004429347908,0.192194650212788,1422,0.93125,1.9,0
"726001",726000,-34.8530283392607,-0.355227608195465,1458,0.9475,1.9,0
"727442",727441,41.5355826766197,-0.973083434911085,1504,0.95625,1.9,1
"728883",728882,-34.3015261764059,-0.753380014706906,1428,0.93375,1.9,0
"730324",730323,-34.8531101796133,-0.0697324118288966,1462,0.9475,1.9,0
"732001",732000,-34.6017884358588,0.0324629428294568,1452,0.94125,1.9,0
"733442",733441,40.2309200979979,1.01121688328008,1400,0.92375,1.9,1
"734883",734882,-34.5010438766311,0.478084646967603,1446,0.93875,1.9,0
"736324",736323,-33.9991269168359,0.322894257757934,1414,0.92625,1.9,0
"738001",738000,-35.0526284989205,0.219019353802034,1474,0.9525,1.9,0
"739442",739441,41.5369578019859,0.673762769680941,1486,0.95625,1.9,1
"740883",740882,-34.5521510357365,0.520441339347707,1442,0.94,1.9,0
"742324",742323,-35.0525208975833,0.00344270137431031,1468,0.9525,1.9,0
"744001",744000,-35.2536945778725,0.0193501386633821,1484,0.9575,1.9,0
"745442",745441,40.4825540973768,-0.746147960047872,1424,0.93,1.9,1
"746883",746882,-34.1503163252573,-0.359948028810783,1430,0.93,1.9,0
"748324",748323,-34.4502735031465,-0.00697334092983434,1442,0.9375,1.9,0
"750001",750000,-35.1039356656792,-0.145461969237519,1470,0.95375,1.9,0
"751442",751441,41.6864981030464,-0.0536718833636011,1490,0.96,1.9,1
"752883",752882,-34.4013675622842,-0.520734075141706,1442,0.93625,1.9,0
"754324",754323,-35.0534192731617,-0.0248037453467816,1462,0.9525,1.9,0
"756001",756000,-34.6520309095634,-0.00899260022645571,1452,0.9425,1.9,0
"757442",757441,41.1361607930335,0.186266197734536,1460,0.94625,1.9,1
"758883",758882,-34.3011809173632,-0.437559523656675,1428,0.93375,1.9,0
"760324",760323,-35.3033977482461,-0.482307839661956,1480,0.95875,1.9,0
"762001",762000,-34.7026121881853,-0.145285366971142,1460,0.94375,1.9,0
"763442",763441,40.8337670333501,0.380237067557096,1444,0.93875,1.9,1
"764883",764882,-32.7944539223612,1.0276005056895,1360,0.89625,1.9,0
"766324",766323,-35.5044486967613,-0.107062710998337,1496,0.96375,1.9,0
"768001",768000,-34.8518976352366,0.214462587887244,1462,0.9475,1.9,0
"769442",769441,41.3838857162142,0.457646685077675,1468,0.9525,1.9,1
"770883",770882,-34.048246093255,-0.962333379087036,1448,0.9275,1.9,0
"772324",772323,-35.3029730323624,-0.451273937137569,1496,0.95875,1.9,0
"774001",774000,-35.3540124779251,0.130612997707285,1492,0.96,1.9,0
"775442",775441,39.9313853326787,0.386153878223428,1426,0.91625,1.9,1
"776883",776882,-34.1489359180692,0.528597694805926,1454,0.93,1.9,0
"778324",778323,-33.7493548846274,1.20742806927578,1404,0.92,1.9,0
"780001",780000,-34.5015018671586,0.582113082161785,1448,0.93875,1.9,0
"781442",781441,39.7797249651399,0.191974579952613,1414,0.9125,1.9,1
"782883",782882,-34.8027482930839,-0.638779798407188,1458,0.94625,1.9,0
"784324",784323,-33.8976637820799,0.277465532142932,1424,0.92375,1.9,0
"786001",786000,-34.6016358323292,0.101582768310976,1442,0.94125,1.9,0
"787442",787441,41.0351715202526,-0.279858466641572,1442,0.94375,1.9,1
"788883",788882,-33.9992514223231,0.292398815933085,1416,0.92625,1.9,0
"790324",790323,-33.3985222397844,0.311564055876863,1380,0.91125,1.9,0
"792001",792000,-33.0465455461045,-0.572070268599878,1388,0.9025,1.9,0
"793442",793441,41.5871011589453,0.0195406845815517,1478,0.9575,1.9,1
"794883",794882,-35.3541790290284,0.174086587104403,1494,0.96,1.9,0
"796324",796323,-34.9036117766257,-0.900192281435642,1480,0.94875,1.9,0
"798001",798000,-34.1506409934657,0.536514388698279,1434,0.93,1.9,0
"799442",799441,40.6328479484022,0.894655866072189,1424,0.93375,1.9,1
"800883",800882,-33.9511731452032,-0.399117335021676,1414,0.925,1.9,0
"802324",802323,-34.1485757548464,-0.421920471345375,1430,0.93,1.9,0
"804001",804000,-33.5477765972367,-0.259856845540615,1428,0.915,1.9,0
"805442",805441,41.0845353645914,-0.170085506622263,1460,0.945,1.9,1
"806883",806882,-34.7530775450953,1.16939143823043,1464,0.945,1.9,0
"808324",808323,-35.0022089200928,0.0296106242522933,1466,0.95125,1.9,0
"810001",810000,-35.1027800105725,-0.154188745779487,1486,0.95375,1.9,0
"811442",811441,41.1355088517171,0.00145707760811328,1452,0.94625,1.9,1
"812883",812882,-34.4014795883199,0.0912462059516248,1422,0.93625,1.9,0
"814324",814323,-34.701726700808,-0.697682705869511,1448,0.94375,1.9,0
"816001",816000,-34.6040636809861,-0.653413229227713,1502,0.94125,1.9,0
"817442",817441,41.1342251748666,0.11483556837382,1450,0.94625,1.9,1
"818883",818882,-34.7020237996808,0.856892667205155,1456,0.94375,1.9,0
"820324",820323,-35.2541394715132,0.342133186958399,1478,0.9575,1.9,0
"822001",822000,-34.5024484774129,-1.1974876700194,1456,0.93875,1.9,0
"823442",823441,41.2857098429244,0.846697870456842,1468,0.95,1.9,1
"824883",824882,-34.6513416110948,-0.880701282979728,1456,0.9425,1.9,0
"826324",826323,-34.8027321677382,-0.20706616645609,1452,0.94625,1.9,0
"828001",828000,-33.3463027583772,0.959698993617581,1398,0.91,1.9,0
"829442",829441,41.1353715800902,-0.376377872708342,1440,0.94625,1.9,1
"830883",830882,-32.4937839440333,2.1904714924352,1392,0.88875,1.9,0
"832324",832323,-35.1520387537524,-0.0270009721938794,1476,0.955,1.9,0
"834001",834000,-35.0027771769806,0.334402743322488,1482,0.95125,1.9,0
"835442",835441,41.0840861842192,0.0288905405578843,1452,0.945,1.9,1
"836883",836882,-34.7024615570191,-0.357613796054489,1450,0.94375,1.9,0
"838324",838323,-34.4000500944408,-0.0110965350570163,1446,0.93625,1.9,0
"840001",840000,-34.7009957873047,0.145191023110331,1456,0.94375,1.9,0
"841442",841441,41.6351949391255,-0.0250569087431265,1480,0.95875,1.9,1
"842883",842882,-35.2026568798998,0.801785754527744,1480,0.95625,1.9,0
"844324",844323,-34.9519034675581,-0.216792115070079,1468,0.95,1.9,0
"846001",846000,-35.0018597795622,-0.00565609846545772,1466,0.95125,1.9,0
"847442",847441,40.8355299038117,0.128274829626704,1450,0.93875,1.9,1
"848883",848882,-34.9523866050605,-0.194978343869471,1466,0.95,1.9,0
"850324",850323,-33.6995557725654,-0.591640590536336,1426,0.91875,1.9,0
"852001",852000,-34.1991972492029,0.0412511094550681,1440,0.93125,1.9,0
"853442",853441,41.0845442614813,-0.282816714319342,1448,0.945,1.9,1
"854883",854882,-34.8022887018754,-0.344135500880968,1472,0.94625,1.9,0
"856324",856323,-35.2543761120585,0.661075698301541,1494,0.9575,1.9,0
"858001",858000,-34.5512654053975,-0.303691737820509,1444,0.94,1.9,0
"859442",859441,41.3839478813466,-0.359579919377266,1476,0.9525,1.9,1
"860883",860882,-34.7026387728779,-0.257620577850601,1450,0.94375,1.9,0
"862324",862323,-33.5974041589961,0.410181305218349,1426,0.91625,1.9,0
"864001",864000,-34.3503214375839,0.610694734838319,1434,0.935,1.9,0
"865442",865441,41.2863570694855,0.0440252181704116,1470,0.95,1.9,1
"866883",866882,-34.6515431050849,0.318786591623715,1454,0.9425,1.9,0
"868324",868323,-32.8004853310404,-0.856467582950946,1410,0.89625,1.9,0
"870001",870000,-34.150548455514,0.648380318803903,1414,0.93,1.9,0
"871442",871441,40.5835463308221,0.378130501942401,1408,0.9325,1.9,1
"872883",872882,-35.4552517516237,0.342312866725078,1496,0.9625,1.9,0
"874324",874323,-35.2543340802208,-0.628474554552756,1488,0.9575,1.9,0
"876001",876000,-35.6051035791784,-0.308594692801253,1502,0.96625,1.9,0
"877442",877441,41.6857914211866,-0.471468778769904,1482,0.96,1.9,1
"878883",878882,-34.601733184106,-0.0961080498685039,1442,0.94125,1.9,0
"880324",880323,-35.4046034669668,0.429770156999325,1492,0.96125,1.9,0
"882001",882000,-33.4959626724613,0.452579413430872,1396,0.91375,1.9,0
"883442",883441,41.2352168269649,0.451518060884785,1474,0.94875,1.9,1
"884883",884882,-34.3516848478088,-0.518427853229696,1440,0.935,1.9,0
"886324",886323,-34.5515734956407,0.0726723813107016,1454,0.94,1.9,0
"888001",888000,-35.1534047419495,-0.177771467119201,1482,0.955,1.9,0
"889442",889441,39.6285697573468,0.324772495331206,1382,0.90875,1.9,1
"890883",890882,-33.3968596652841,1.24220726374325,1406,0.91125,1.9,0
"892324",892323,-34.7020448054815,-0.426375344881023,1462,0.94375,1.9,0
"894001",894000,-34.3020388132625,-1.25086492337208,1440,0.93375,1.9,0
"895442",895441,41.2847519728562,0.351617617508034,1472,0.95,1.9,1
"896883",896882,-34.0988307528953,1.73852329160613,1434,0.92875,1.9,0
"898324",898323,-34.0512017849544,0.434580280417448,1422,0.9275,1.9,0
"900001",900000,-34.0009344419359,0.145886733913978,1414,0.92625,1.9,0
"901442",901441,41.5864073237805,-0.0293209876965735,1484,0.9575,1.9,1
"902883",902882,-35.6560095848774,-0.206813572087301,1512,0.9675,1.9,0
"904324",904323,-34.3501432103431,0.00423394153796691,1424,0.935,1.9,0
"906001",906000,-34.3518828547948,-0.520410841197071,1424,0.935,1.9,0
"907442",907441,40.5839194304895,-0.941973632065384,1440,0.9325,1.9,1
"908883",908882,-34.8016748219941,0.0984811883762675,1460,0.94625,1.9,0
"910324",910323,-34.4997268589478,-0.428000215747174,1438,0.93875,1.9,0
"912001",912000,-33.5500944397403,-0.0838917335508557,1400,0.915,1.9,0
"913442",913441,41.0848391584655,-0.598688600394263,1456,0.945,1.9,1
"914883",914882,-34.9023238502325,-0.533505166208673,1464,0.94875,1.9,0
"916324",916323,-34.702832581974,0.371352548803787,1456,0.94375,1.9,0
"918001",918000,-34.5022165287911,0.241764688105193,1450,0.93875,1.9,0
"919442",919441,41.2353584694042,-0.370747843646302,1470,0.94875,1.9,1
"920883",920882,-34.5541113206281,0.485429888870708,1450,0.94,1.9,0
"922324",922323,-34.4509396055574,0.386698196084284,1440,0.9375,1.9,0
"924001",924000,-35.2531357409617,-0.0744375328143667,1474,0.9575,1.9,0
"925442",925441,40.4301550902223,0.370834465166816,1486,0.92875,1.9,1
"926883",926882,-35.4046971875068,0.366739763059928,1508,0.96125,1.9,0
"928324",928323,-34.4007936116946,0.0360521968448507,1446,0.93625,1.9,0
"930001",930000,-34.1997352879674,0.703382821574495,1438,0.93125,1.9,0
"931442",931441,41.4859250703628,-0.678670573630235,1470,0.955,1.9,1
"932883",932882,-35.6041804798422,-0.0557517000300537,1498,0.96625,1.9,0
"934324",934323,-33.7498231999805,0.56154214417554,1462,0.92,1.9,0
"936001",936000,-34.55082410632,0.46214594141987,1444,0.94,1.9,0
"937442",937441,40.1303285946641,0.919476937190327,1422,0.92125,1.9,1
"938883",938882,-33.8970268624331,-0.569834790393091,1420,0.92375,1.9,0
"940324",940323,-35.0029102245092,-0.210433475195431,1472,0.95125,1.9,0
"942001",942000,-34.5001868308481,0.111857628067111,1442,0.93875,1.9,0
"943442",943441,41.3341007341689,-0.485570449903875,1468,0.95125,1.9,1
"944883",944882,-35.2023787010938,0.619951033388297,1490,0.95625,1.9,0
"946324",946323,-34.2003636900171,0.0888348627955312,1408,0.93125,1.9,0
"948001",948000,-35.4047073226855,-0.33731987418386,1486,0.96125,1.9,0
"949442",949441,41.1348190057678,0.353970239156932,1452,0.94625,1.9,1
"950883",950882,-33.9999975510049,-0.12710632431333,1416,0.92625,1.9,0
"952324",952323,-34.8524625794345,-0.0257162631723022,1460,0.9475,1.9,0
"954001",954000,-34.4012566580192,0.258555579677169,1452,0.93625,1.9,0
"955442",955441,40.4817062910309,-0.129476940425093,1434,0.93,1.9,1
"956883",956882,-34.1506194012554,0.551462260729568,1428,0.93,1.9,0
"958324",958323,-33.4481183878325,-0.0571065571151483,1386,0.9125,1.9,0
"960001",960000,-33.8988959995552,1.52728951509376,1436,0.92375,1.9,0
"961442",961441,40.1822879678817,-0.345103599948824,1398,0.9225,1.9,1
